source_id,vlm_landuse,vlm_label,vlm_confidence,vlm_reason,gold_label
korba_22.1665_82.5015,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par chote aur medium aakar ke khet (agricultural fields) aur unki medh (field boundaries) dikhayi de rahi hain, bina kisi industrial structure ya bhatte ke.",
korba_21.7653_83.1127,cropland,AGRI_BURN,0.9,"The area highlighted inside the red bounding box consists of agricultural plots, field boundaries, and scattered trees typical of rural cropland, with no industrial structures or brick kilns present.",
korba_21.7802_82.6556,cropland,AGRI_BURN,0.95,"The red box is located within an area displaying typical agricultural field patterns, characterized by cultivated plots, straight boundaries, and vegetation, without any industrial structures, brick kilns, or other non-agricultural features inside.",
korba_21.7977_82.6443,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar spast roop se khet aur aisi lekhre/medh dikh rahi hain jo krishi bhoomi (cropland) ki visheshtaen hain, bina kisi bhatte, factory ya industrial/mine activity ke.",
korba_21.9524_82.5141,cropland,AGRI_BURN,0.9,"The area inside the red square shows typical agricultural field patterns, boundaries, and low-intensity land use typical of cropland rather than an industrial brick kiln.",
korba_21.9599_82.7252,cropland,AGRI_BURN,0.95,"The area inside the red box shows distinctly patterned agricultural fields with regular plot boundaries and crops, typical of cropland landuse.",
korba_22.0352_82.3835,cropland,AGRI_BURN,0.95,"The red box clearly encloses agricultural fields with typical plot boundaries and green vegetation, matching the cropland category.",
korba_21.6464_82.3681,cropland,AGRI_BURN,0.95,"The red bounding box encloses agricultural fields characterized by rectangular plots and field boundaries, consistent with surrounding cropland.",
korba_21.6521_82.9099,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar spashht roop se khet aur aakar wale fasal ke tukde dikh rahe hain, jo ki cropland ko darshate hain.",
korba_21.7788_83.1458,urban,UNSURE,0.95,"The red square outlines a small rural settlement with visible houses, buildings, and connecting paths surrounded by agricultural fields.",
punjab_30.7121_75.2327,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar saaf taur par rectangular khet aur seedhi medh ki lakeerein dikh rahi hain, jo cropland ko darshati hain. Yahan koi industrial structure ya bhatta nahi hai.",
korba_21.6502_82.9836,cropland,AGRI_BURN,0.85,"The red square primarily encloses agricultural fields with visible plot boundaries, crops, and rural vegetation, consistent with cropland despite some small structures nearby.",
korba_21.8423_82.9605,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields yaani khet dikh rahe hain, jinme fasal ki hariyali aur khet ki seedhi medh bani hui hain.",
korba_21.9119_82.4190,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (khet) aur unke beech ki choti medh/bunds saaf dikh rahi hain, koi industrial ya bhatta structure maujood nahi hai.",
punjab_30.9688_75.4259,cropland,AGRI_BURN,0.95,"The area inside the red bounding box consists entirely of cultivated agricultural fields with clear rectangular plots, boundaries, and green crops, with no industrial structures or brick kilns present.",
korba_22.1121_82.3632,cropland,AGRI_BURN,0.85,"The area inside the red box shows agricultural field patterns with regular boundaries and crop vegetation, characteristic of cropland, despite the nearby presence of roads and non-agricultural context.",
korba_22.1820_82.2372,cropland,AGRI_BURN,0.9,"The red bounding box is centered on a well-defined agricultural field with regular rectangular plot boundaries, crop rows, and vegetation typical of cropland.",
korba_21.6353_83.1777,cropland,AGRI_BURN,0.95,The area inside the red square consists of clearly defined agricultural fields with straight field boundaries (medh) characteristic of cropland.,
korba_21.6872_82.5895,cropland,AGRI_BURN,0.95,"The red box is centered on regular agricultural field patterns with clear boundaries and crop residue, typical of cropland landuse.",
korba_21.7349_82.4036,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar agricultural fields (khet) aur unki medh dikh rahi hain, koi industrial ya bhatta structure nahi hai.",
korba_21.8916_82.9435,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields with visible field boundaries and green crop growth, consistent with cropland.",
korba_22.0043_82.7911,cropland,AGRI_BURN,0.95,"The red box is centered on a region displaying well-defined agricultural field patterns, crop rows, and division lines (medh), surrounded by similar cropland areas with no industrial features, brick kilns, or urban structures inside the bounding box.",
korba_22.0649_82.5825,cropland,AGRI_BURN,0.85,"The red bounding box primarily encloses agricultural plots (cropland) characterized by characteristic regular field patterns and green vegetation, crossed by a road, without visible industrial structures or brick kilns inside the box itself.",
korba_22.0712_82.3781,cropland,AGRI_BURN,0.85,"The red box is centered over agricultural fields with visible crop patterns and field boundaries, despite being adjacent to a settlement.",
punjab_30.9394_75.3117,cropland,AGRI_BURN,0.95,"The red bounding box clearly shows agricultural fields divided into rectangular plots with straight boundary lines characteristic of cropland, with no industrial structures like kilns or chimneys inside.",
korba_21.6253_83.0235,cropland,AGRI_BURN,0.85,"The red box is centered on a rural agricultural area with small field patterns, scattered vegetation, and paths, lacking typical industrial or brick kiln signatures inside the box.",
korba_21.8323_82.3306,cropland,AGRI_BURN,0.9,"Laal chaukor ke andar sirf khet aur kheti ki boundary line dikh rahi hai, koi industrial structure, bhatta, ya factory nahi hai.",
korba_21.8688_83.1417,cropland,AGRI_BURN,0.7,"The red box is centered on a rural area with agricultural fields, farm patches, and sparse vegetation without any visible industrial structures, brick kilns, or factories inside.",
punjab_30.4758_75.9234,cropland,AGRI_BURN,0.9,"The area inside the red bounding box primarily consists of cultivated agricultural fields with visible field boundaries and green vegetation, characteristic of cropland.",
punjab_30.7806_75.4417,cropland,AGRI_BURN,0.95,"The area inside the red box clearly consists of agricultural fields divided by typical boundaries, with no industrial features, brick kilns, or buildings present inside the bounding box.",
punjab_30.7964_75.3356,cropland,AGRI_BURN,0.95,"The red bounding box is centered over a uniform agricultural field (cropland) characterized by standard rectangular field patterns, crop rows, and irrigation boundary lines, with no industrial structures like kilns, sheds, or paved yards present with",
korba_21.6616_83.2961,cropland,AGRI_BURN,0.9,"The area inside the red bounding box predominantly shows agricultural field patterns, bounded by field margins and cultivation grids.",
korba_21.8770_83.1039,cropland,AGRI_BURN,0.85,"The area inside the red box shows agricultural field patterns, divided plots, and vegetation rather than industrial structures or brick kilns.",
korba_21.6747_83.2680,cropland,AGRI_BURN,0.95,"The red bounding box is centered on agricultural fields with visible field boundaries and patterns characteristic of cropland, and there are no industrial structures or kilns inside the box.",
korba_21.8025_82.9678,cropland,AGRI_BURN,0.85,"The area inside the red square shows agricultural fields with typical plot boundaries and vegetation, with no signs of industrial structures like brick kilns, factories, or paved yards.",
korba_21.7815_82.8293,cropland,AGRI_BURN,0.85,"Laal chaukor ke andar cultivated agricultural fields (cropland) aur kuch chote rural structures/gharon ki rows dikh rahi hain, koi industrial ya bhatta nahi hai.",
korba_21.9352_83.2009,cropland,AGRI_BURN,0.85,"The area inside the red square consists of agricultural fields and plots, with typical field boundaries, lacking any industrial or urban structures like brick kilns or factories.",
korba_21.9924_82.2510,cropland,AGRI_BURN,0.85,"The red box is centered on a parcel of land divided into agricultural fields with rectangular boundaries and crop patterns, surrounded by similar cropland.",
punjab_30.8572_75.4686,industrial,INDUSTRIAL,0.95,"Laal chaukor ke andar ek industrial facility ya bhatta jaisa structure dikh raha hai, jismein shed, paved yard aur bare land hain, jo ki surrounding cropland se alag industrial category mein aate hain.",
korba_21.6380_83.1381,cropland,AGRI_BURN,0.85,"Inside the red square, the area consists of agricultural fields divided by regular field boundaries, with no industrial features, brick kilns, or urban structures visible.",
korba_21.9028_82.2425,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses standard agricultural fields with visible field boundaries and green vegetation, characteristic of cropland.",
korba_22.0447_83.0136,cropland,AGRI_BURN,0.9,"The red bounding box primarily encloses agricultural land and rural field patterns, with typical crop field shapes and boundaries, distinct from industrial features.",
punjab_30.3371_75.9346,industrial,INDUSTRIAL,0.95,"The red bounding box clearly shows an industrial facility, likely a kiln or factory structure with a structured layout, distinct buildings, and paved/cleared ground distinct from the surrounding cropland.",
punjab_30.4964_75.3407,cropland,AGRI_BURN,0.95,"The red bounding box encloses typical agricultural fields with rectangular plots, crop patterns, and distinct field boundaries (medh), without any industrial or manufacturing structures present inside it.",
punjab_30.5250_75.3422,cropland,AGRI_BURN,0.95,"Laal chaukor ke andar clearly aayatakar aur chaukor khet dikh rahe hain jinki seedhi medh ki lakeerein hain. Yahan koi industrial structure, bhatta, ya factory nahi hai.",
punjab_30.7682_75.9392,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields with regular rectangular boundaries and crop cover, matching the characteristics of cropland.",
korba_21.7257_82.8320,cropland,AGRI_BURN,0.99,"Laal chaukor ke andar saaf taur par chhote aayatakar khet aur medh dikhai de rahe hain, jo ki pure kshetra mein phaili hui krishi bhumi (cropland) ka hissa hain.",
korba_21.7415_82.9267,cropland,AGRI_BURN,0.85,"The area inside the red square shows agricultural field patterns, distinct grid boundaries, and vegetation typical of cropland.",
korba_21.7580_82.5998,cropland,AGRI_BURN,0.95,"The red bounding box is centered over typical agricultural fields with distinct rectangular parcel boundaries and crop patterns, showing no industrial or other distinct features inside.",
korba_21.7923_82.5939,cropland,AGRI_BURN,0.9,"The red bounding box contains agricultural fields, soil plots, and rural vegetation patterns without any industrial structures like brick kilns or factories.",
korba_21.8253_82.9811,cropland,AGRI_BURN,0.85,"The area inside the red box shows characteristic agricultural field patterns with defined rectangular plots and green/brown vegetation, typical of cropland rather than industrial or other structures.",
korba_21.9124_83.1035,cropland,AGRI_BURN,0.95,"The area inside the red square consists of agricultural fields with distinct boundaries and crop patterns, characteristic of cropland.",
korba_21.9332_82.2047,cropland,AGRI_BURN,0.95,"The red square outlines an agricultural field with visible regular grid-like crop plots and green vegetation, typical of cropland landuse.",
korba_22.0179_82.2986,cropland,AGRI_BURN,0.95,"The red bounding box clearly encloses agricultural fields (cropland) characterized by rectangular field plots and regular cultivation patterns, surrounded by similar agricultural land.",
